pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300b_plain_roll_next_subject_impostor_09_00001006_00001007,sd300b,plain_roll_next_subject_impostor,00001006,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.3724117045314972,59.48,222.4031,10.1008,53.7943,200.3775,3.2491,292.0588,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001007_00001008,sd300b,plain_roll_next_subject_impostor,00001007,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,58.5657,184.9652,2.3234,48.7931,164.3336,1.7657,245.9167,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001008_00001009,sd300b,plain_roll_next_subject_impostor,00001008,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,40.2762,193.1999,4.7022,35.4857,154.8924,4.0293,238.2402,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001009_00001010,sd300b,plain_roll_next_subject_impostor,00001009,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.4983277509539895,79.8386,174.1268,8.4646,68.8006,153.3026,7.7324,262.4913,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001010_00001011,sd300b,plain_roll_next_subject_impostor,00001010,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,55.7729,198.642,4.2861,49.7418,179.5372,3.1915,258.7643,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001011_00001012,sd300b,plain_roll_next_subject_impostor,00001011,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.352501279393589,66.9963,198.6361,5.476,58.8067,176.4243,4.7463,271.1861,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001012_00001013,sd300b,plain_roll_next_subject_impostor,00001012,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.2499870389028733,55.9339,220.0952,2.0679,49.7896,196.5898,1.4716,278.1596,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001013_00001014,sd300b,plain_roll_next_subject_impostor,00001013,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.4082758890002056,49.5019,186.1743,3.0379,44.547,165.7089,2.5187,238.7704,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001014_00001015,sd300b,plain_roll_next_subject_impostor,00001014,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.8558934730395559,46.8656,299.6746,4.7273,42.3436,275.7445,3.8419,351.3346,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001015_00001016,sd300b,plain_roll_next_subject_impostor,00001015,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,7.419501637676156,50.06,217.6351,2.9402,44.5425,195.415,2.3424,270.696,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001016_00001017,sd300b,plain_roll_next_subject_impostor,00001016,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.768238877436597,48.7032,230.2882,2.4567,43.7216,195.7398,1.9172,281.5174,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001017_00001018,sd300b,plain_roll_next_subject_impostor,00001017,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,59.2603,250.0609,6.4192,52.2942,209.2055,5.7236,315.814,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001018_00001019,sd300b,plain_roll_next_subject_impostor,00001018,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.9379511585204875,61.4414,196.5684,4.3647,55.4382,161.6552,3.5899,262.4509,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001019_00001020,sd300b,plain_roll_next_subject_impostor,00001019,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,51.6394,217.5365,2.4456,46.7411,196.4814,1.9646,271.6737,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001020_00001021,sd300b,plain_roll_next_subject_impostor,00001020,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,62.2298,217.957,4.14,55.368,197.1469,3.4821,284.4023,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001021_00001022,sd300b,plain_roll_next_subject_impostor,00001021,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,59.5111,300.2896,5.5785,54.162,276.579,4.5532,365.4572,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001022_00001023,sd300b,plain_roll_next_subject_impostor,00001022,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.43898895084446166,55.3947,197.9816,3.6109,50.103,175.4104,2.6756,257.0541,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001023_00001024,sd300b,plain_roll_next_subject_impostor,00001023,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.8706290190380126,72.3299,222.7064,8.6387,65.0838,195.4076,7.9183,303.7431,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001024_00001025,sd300b,plain_roll_next_subject_impostor,00001024,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.5054408635361565,62.0989,240.7783,3.7742,55.9593,218.8197,3.1671,306.7136,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001025_00001026,sd300b,plain_roll_next_subject_impostor,00001025,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.8260950756962511,50.5938,178.1897,6.415,45.5201,157.5374,5.7002,235.2749,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001026_00001027,sd300b,plain_roll_next_subject_impostor,00001026,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,48.7263,250.6912,4.0629,43.6811,228.76,3.4451,303.5348,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001027_00001028,sd300b,plain_roll_next_subject_impostor,00001027,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,61.4871,210.8333,3.2525,56.0278,189.72,2.6244,275.6338,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001028_00001029,sd300b,plain_roll_next_subject_impostor,00001028,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,40.9223,213.286,2.8798,36.852,191.7854,2.1807,257.1628,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001029_00001030,sd300b,plain_roll_next_subject_impostor,00001029,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.6574424358655482,68.3377,231.6115,5.4692,61.1437,184.7425,4.533,305.4982,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001030_00001031,sd300b,plain_roll_next_subject_impostor,00001030,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.219390545991123,51.8561,196.7648,4.1922,46.8188,176.3292,3.5786,252.8755,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001031_00001032,sd300b,plain_roll_next_subject_impostor,00001031,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.30007649663132374,43.0503,207.2165,3.9648,38.5586,185.3075,3.3305,254.2966,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001032_00001033,sd300b,plain_roll_next_subject_impostor,00001032,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.060444925074527,54.1443,164.1133,3.854,48.6092,146.6668,3.3405,222.1654,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001033_00001034,sd300b,plain_roll_next_subject_impostor,00001033,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,3.4999874071455745,50.9671,215.2073,3.7201,45.4823,195.017,3.0552,269.9602,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001034_00001035,sd300b,plain_roll_next_subject_impostor,00001034,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,47.2177,258.5483,3.684,42.6717,216.1157,3.1113,309.51,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001035_00001036,sd300b,plain_roll_next_subject_impostor,00001035,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.111307753930202,78.9213,212.2555,5.4959,70.2575,190.1814,4.8523,296.7309,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001036_00001037,sd300b,plain_roll_next_subject_impostor,00001036,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.897501059676297,59.8367,165.3247,2.3253,53.1634,145.7531,1.7516,227.5498,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001037_00001038,sd300b,plain_roll_next_subject_impostor,00001037,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,44.4522,240.4945,3.718,39.4596,218.8949,3.0134,288.727,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001038_00001039,sd300b,plain_roll_next_subject_impostor,00001038,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,59.2189,184.5883,6.6473,51.9495,164.4248,5.774,250.515,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001039_00001040,sd300b,plain_roll_next_subject_impostor,00001039,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.2316658112936683,46.5468,215.2621,2.0273,41.6992,195.7716,1.3845,263.9025,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001040_00001041,sd300b,plain_roll_next_subject_impostor,00001040,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,63.5242,281.1627,5.3213,57.809,258.1283,4.7113,350.0761,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001041_00001042,sd300b,plain_roll_next_subject_impostor,00001041,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.3364145682335311,50.1305,214.1011,5.5739,44.8782,190.9492,4.8461,269.8698,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001042_00001043,sd300b,plain_roll_next_subject_impostor,00001042,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,67.6756,189.5464,9.0589,61.3552,167.2406,8.3002,266.3477,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001043_00001045,sd300b,plain_roll_next_subject_impostor,00001043,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,61.4967,218.441,6.5162,55.1367,197.1654,5.9017,286.5335,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001045_00001046,sd300b,plain_roll_next_subject_impostor,00001045,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,66.5836,275.6497,5.866,59.1476,237.0648,4.6698,348.1899,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001046_00001047,sd300b,plain_roll_next_subject_impostor,00001046,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,74.5872,249.0282,6.1962,66.5044,225.1877,5.2196,329.8743,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001047_00001048,sd300b,plain_roll_next_subject_impostor,00001047,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,67.4007,196.5821,5.3069,59.7504,175.8142,4.5928,269.3575,{},{},{},ok,,
sd300b_plain_roll_next_subject_impostor_09_00001048_00001049,sd300b,plain_roll_next_subject_impostor,00001048,9,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,825352b28bc7b86d4104cafd4f8d13c5bdad62af27f14b488a953d409c01979c,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.06737122855477606,46.1166,225.1403,2.4398,41.1274,203.4242,1.8917,273.7559,{},{},{},ok,,
