pair_id,dataset,protocol,label,score_mode,reference_score,selected_score,score_delta_selected_minus_reference,reference_accepted,selected_accepted,decision_agreement,reference_accept_selected_reject,reference_reject_selected_accept,reference_zero_selected_positive,reference_positive_selected_zero,reference_geometry_success,selected_geometry_success,latency_delta_ms,keypoint_delta_a,keypoint_delta_b,match_count_delta,inlier_count_delta
pilot_impostor_sd300c_00149,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1115.6228,1.0,0.0,-12.0,-1.0
pilot_impostor_sd300c_00150,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1132.0592000000001,0.0,0.0,-9.0,-4.0
pilot_impostor_sd300c_00151,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1274.5739,-1.0,0.0,-9.0,-3.0
pilot_impostor_sd300c_00152,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,683.4249,-1059.0,1.0,-12.0,-4.0
pilot_impostor_sd300c_00153,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1043.8896,0.0,0.0,-20.0,-2.0
pilot_impostor_sd300c_00154,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1264.016,0.0,-1.0,-12.0,-4.0
pilot_impostor_sd300c_00155,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1109.6369,0.0,0.0,-3.0,-3.0
pilot_impostor_sd300c_00156,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,890.9127000000001,0.0,0.0,-12.0,-5.0
pilot_impostor_sd300c_00157,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1190.8655999999999,0.0,0.0,-8.0,-3.0
pilot_impostor_sd300c_00158,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,972.0201999999999,-2776.0,-1.0,-9.0,-4.0
pilot_impostor_sd300c_00159,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1040.8962999999999,-1939.0,0.0,-15.0,-3.0
pilot_impostor_sd300c_00160,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,734.1578,1.0,0.0,-16.0,-4.0
pilot_impostor_sd300c_00161,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1184.7808,0.0,0.0,-7.0,-3.0
pilot_impostor_sd300c_00162,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,2.0,-3.0,False,False,True,False,False,False,False,True,True,1071.7113000000002,0.0,-1.0,-18.0,-3.0
pilot_impostor_sd300c_00163,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1071.0203,-1097.0,0.0,-13.0,-5.0
pilot_impostor_sd300c_00164,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1133.7685,0.0,0.0,-19.0,-4.0
pilot_impostor_sd300c_00165,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1077.0938999999998,-396.0,1.0,-12.0,-4.0
pilot_impostor_sd300c_00166,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1001.0133000000001,0.0,0.0,-11.0,-3.0
pilot_impostor_sd300c_00167,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1131.6836,0.0,-2.0,-6.0,-3.0
pilot_impostor_sd300c_00168,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1455.7350999999999,1.0,0.0,-18.0,-4.0
pilot_impostor_sd300c_00169,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1309.0014,0.0,0.0,-6.0,-3.0
pilot_impostor_sd300c_00170,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,989.4352000000001,-1424.0,0.0,-5.0,-3.0
pilot_impostor_sd300c_00171,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1514.3898,0.0,0.0,-37.0,-6.0
pilot_impostor_sd300c_00172,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,993.1063000000001,-1368.0,-1.0,-18.0,-2.0
pilot_impostor_sd300c_00173,sd300c,impostor_sanity,0,geometric_inlier_count,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,999.7240999999999,0.0,0.0,-15.0,0.0
pilot_impostor_sd300c_00174,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1151.9358,1.0,0.0,-18.0,-2.0
pilot_impostor_sd300c_00175,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1166.6931000000002,0.0,0.0,-25.0,-5.0
pilot_impostor_sd300c_00176,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,980.0464000000001,-1581.0,1.0,-11.0,-3.0
pilot_impostor_sd300c_00177,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,3.0,-1.0,False,False,True,False,False,False,False,True,True,1232.2574,1.0,0.0,-5.0,-1.0
pilot_impostor_sd300c_00178,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,3.0,-1.0,False,False,True,False,False,False,False,True,True,1285.0836,0.0,0.0,-8.0,-1.0
pilot_impostor_sd300c_00179,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,0.0,-6.0,False,False,True,False,False,False,True,True,False,1112.3983,0.0,0.0,-27.0,-6.0
pilot_impostor_sd300c_00180,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1013.5557000000001,-764.0,0.0,-10.0,-3.0
pilot_impostor_sd300c_00181,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1128.9273,-1.0,0.0,-10.0,-2.0
pilot_impostor_sd300c_00182,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1128.0605,-723.0,0.0,-18.0,-4.0
pilot_impostor_sd300c_00183,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1420.6016,1.0,0.0,-11.0,-5.0
pilot_impostor_sd300c_00184,sd300c,impostor_sanity,0,geometric_inlier_count,5.0,0.0,-5.0,False,False,True,False,False,False,True,True,False,1206.6615000000002,-1.0,0.0,-31.0,-5.0
pilot_impostor_sd300c_00185,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1111.2894999999999,0.0,0.0,-19.0,-2.0
pilot_impostor_sd300c_00186,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1098.7691,-1448.0,0.0,-11.0,-3.0
pilot_impostor_sd300c_00187,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,853.6936,0.0,0.0,-17.0,-4.0
pilot_impostor_sd300c_00188,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1080.4684,-2438.0,0.0,-3.0,-1.0
pilot_impostor_sd300c_00189,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1490.9874,0.0,0.0,-8.0,-3.0
pilot_impostor_sd300c_00190,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1039.7679,0.0,0.0,-11.0,-3.0
pilot_impostor_sd300c_00191,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1050.6580000000001,1.0,-1.0,-11.0,-3.0
pilot_impostor_sd300c_00192,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1405.5244,1.0,0.0,-7.0,-3.0
pilot_impostor_sd300c_00193,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,2.0,-2.0,False,False,True,False,False,False,False,True,True,1212.4723,0.0,-1.0,-15.0,-2.0
pilot_impostor_sd300c_00194,sd300c,impostor_sanity,0,geometric_inlier_count,6.0,2.0,-4.0,False,False,True,False,False,False,False,True,True,1373.8883999999998,0.0,-1.0,-14.0,-4.0
pilot_impostor_sd300c_00195,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,2.0,-1.0,False,False,True,False,False,False,False,True,True,1113.6087,0.0,-1.0,-1.0,-1.0
pilot_impostor_sd300c_00196,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,1379.6113,0.0,0.0,-12.0,-4.0
pilot_impostor_sd300c_00197,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1021.9543999999999,-1.0,1.0,-7.0,-3.0
pilot_impostor_sd300c_00198,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1079.3914,1.0,0.0,-10.0,-3.0
pilot_impostor_sd300c_00199,sd300c,impostor_sanity,0,geometric_inlier_count,4.0,0.0,-4.0,False,False,True,False,False,False,True,True,False,985.1311000000001,1.0,0.0,-14.0,-4.0
pilot_impostor_sd300c_00200,sd300c,impostor_sanity,0,geometric_inlier_count,3.0,0.0,-3.0,False,False,True,False,False,False,True,True,False,1010.9456000000001,-1638.0,-1.0,-11.0,-3.0
